Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
21,1,2,2,12,3,1,494,3,0,4,1,8,2,0,2716,1,0,0,15,3,4,80,0,1,0,3,1,0,0,0
26,0,1,1,11,2,3,390,1,1,3,2,0,1,2,4741,1,0,1,13,3,3,80,1,5,3,3,5,3,3,3
33,1,2,1,14,3,3,325,3,1,3,1,2,4,2,2436,5,0,1,13,3,3,80,1,8,2,1,5,4,0,4
27,0,2,2,9,3,2,1965,4,1,3,2,7,4,0,4105,1,0,0,14,3,1,80,0,7,5,3,7,7,0,7
19,0,2,1,25,3,1,1269,2,0,4,1,6,4,0,2994,1,0,1,12,3,4,80,0,1,2,3,1,0,0,1
37,0,0,2,19,2,3,904,1,1,3,3,7,2,0,7642,1,0,1,13,3,4,80,0,10,2,3,10,0,0,9
40,0,0,1,8,1,3,1468,4,1,2,3,5,2,1,13757,2,0,0,11,3,3,80,1,16,5,3,9,8,4,8
22,1,2,1,8,1,3,1783,3,0,3,1,2,1,2,2398,1,0,1,17,3,3,80,0,1,6,3,1,0,0,0
46,0,2,1,15,2,1,1217,4,1,3,5,5,2,2,19081,5,0,0,11,3,1,80,1,25,2,3,4,2,0,3
51,0,2,2,21,4,2,120,3,1,3,2,7,4,0,5441,0,0,1,22,4,4,80,0,11,2,1,10,7,1,0
39,0,1,1,22,3,3,1043,4,0,3,3,4,1,0,10880,1,0,1,13,3,3,80,0,21,2,3,21,6,2,8
37,0,2,1,19,2,1,61,2,1,3,1,6,2,2,3022,4,0,0,21,4,1,80,0,8,1,3,1,0,0,0
40,0,2,1,2,4,1,2048,3,1,2,1,6,3,0,2809,2,0,0,14,3,4,80,0,8,2,3,2,2,2,2
27,0,2,1,14,3,1,1244,1,1,3,1,6,1,2,2235,1,0,1,14,3,4,80,2,9,3,2,9,7,6,8
33,1,2,1,2,2,1,328,1,0,3,1,2,1,2,2707,7,0,0,20,4,1,80,0,13,3,4,9,7,1,7
32,0,0,2,26,4,2,333,3,1,3,2,7,4,2,4465,0,0,0,18,3,1,80,0,4,2,3,3,2,2,2
37,0,0,2,9,4,3,626,1,1,3,3,7,2,1,8834,1,0,0,13,3,4,80,1,9,6,3,9,5,7,7
49,0,1,1,2,1,1,1941,2,1,3,5,5,4,2,19161,3,0,0,15,3,4,80,0,28,3,3,5,4,4,3
38,0,1,1,3,4,0,1060,3,1,3,1,6,3,2,2821,3,0,0,16,3,1,80,1,8,2,3,2,2,2,2
19,1,2,2,22,1,2,167,4,1,3,1,8,3,0,1675,1,0,1,19,3,4,80,0,0,2,2,0,0,0,0
37,0,2,1,3,3,0,1062,4,0,3,2,0,2,0,4107,3,0,0,15,3,1,80,0,8,3,2,4,3,0,1
26,0,2,1,4,2,1,1275,3,1,3,1,6,4,0,2875,1,0,1,20,4,2,80,0,8,2,2,8,5,2,2
31,0,0,1,1,4,3,308,3,1,1,2,4,3,2,4345,0,0,0,12,3,4,80,1,6,2,3,5,4,1,4
34,1,0,2,19,3,2,502,1,1,4,2,7,4,0,5304,8,0,1,13,3,2,80,0,9,3,2,5,2,0,4
29,1,1,1,24,2,1,1868,4,1,2,1,6,4,0,2439,1,0,1,24,4,2,80,0,1,3,2,1,0,1,0
43,0,2,1,14,2,1,843,2,1,3,4,5,1,2,17159,6,0,0,24,4,3,80,1,22,3,3,4,1,1,0
32,1,2,1,7,2,1,1309,4,1,3,2,2,3,2,4883,1,0,0,18,3,1,80,1,10,3,3,10,4,1,1
42,0,2,1,2,3,3,1542,3,1,2,1,2,2,2,4841,4,0,0,14,3,2,80,1,4,3,3,1,0,0,0
32,0,1,1,7,3,1,359,2,1,4,1,2,2,2,2794,1,0,0,20,4,3,80,0,5,3,1,5,1,0,3
29,0,2,1,1,3,1,1264,4,0,2,4,5,4,1,16124,3,0,0,14,3,2,80,2,9,2,2,7,7,1,7
27,0,2,1,4,2,1,1259,1,1,3,1,6,3,1,2517,1,0,0,11,3,2,80,3,5,2,3,5,3,0,3
20,1,2,1,10,1,3,701,4,1,3,1,6,3,0,1009,1,0,1,11,3,4,80,0,1,5,3,1,0,1,1
26,1,1,0,17,4,1,608,2,0,3,1,1,3,1,2741,0,0,1,11,3,2,80,1,8,2,2,7,7,1,0
34,0,2,1,2,4,3,1755,4,1,4,1,6,4,2,2932,0,0,1,14,3,1,80,3,6,3,3,5,0,1,2
27,0,2,1,6,4,3,655,1,0,2,1,6,3,1,2187,0,0,0,12,3,3,80,2,6,5,2,5,3,0,3
52,0,2,1,7,4,1,1118,2,1,3,3,0,2,0,10445,7,0,0,19,3,4,80,0,18,4,3,8,6,4,0
33,0,2,2,1,3,3,855,1,1,4,2,7,1,1,4037,1,0,0,22,4,1,80,1,9,5,3,9,8,0,8
24,0,2,1,17,1,3,1009,4,0,2,2,4,3,1,4377,1,0,0,15,3,2,80,2,5,6,3,4,2,3,2
50,0,1,1,2,3,3,1215,4,0,3,4,3,1,2,17856,2,0,0,22,4,3,80,1,32,3,3,2,2,2,2
38,0,2,2,10,4,2,1119,3,1,2,3,7,3,1,8740,0,0,1,14,3,2,80,2,9,2,3,8,7,2,7
37,0,2,1,1,2,3,340,3,0,2,1,6,1,2,3920,2,0,0,14,3,1,80,1,17,2,2,3,1,0,2
26,0,2,2,10,3,3,1836,3,1,3,2,7,4,0,4684,1,0,0,13,3,1,80,0,5,4,3,5,3,1,2
36,0,2,1,6,3,1,97,2,0,4,1,2,4,2,3038,3,0,0,12,3,2,80,0,5,3,3,1,0,0,0
24,0,2,1,1,2,1,1981,2,1,2,2,0,3,0,4617,1,0,0,12,3,2,80,0,4,2,2,4,3,1,2
31,1,2,2,20,3,1,175,2,0,1,2,7,3,2,4559,3,0,1,11,3,3,80,1,4,2,3,2,2,2,2
41,0,2,2,9,1,1,176,3,1,3,3,7,3,1,8189,3,0,1,13,3,3,80,1,12,2,3,9,7,0,7
18,0,0,1,1,3,1,1368,4,0,3,1,2,4,0,1611,1,0,0,15,3,3,80,0,0,5,4,0,0,0,0
25,0,2,2,4,1,2,885,3,1,2,2,7,1,2,4256,1,0,0,12,3,1,80,0,5,1,4,5,2,0,3
31,1,2,1,8,3,1,1433,1,0,2,1,6,2,0,1261,1,0,0,12,3,3,80,0,1,3,4,1,0,0,0
38,0,0,2,2,2,1,361,4,1,2,2,7,4,2,5249,3,0,0,18,3,4,80,1,13,0,3,8,7,7,5
28,0,2,1,3,3,3,1121,4,0,3,3,4,2,1,7655,0,0,0,17,3,2,80,3,10,3,2,9,7,1,7
20,0,2,1,3,3,1,1198,1,1,2,1,2,3,0,3033,1,0,0,12,3,1,80,0,2,2,2,2,2,1,2
45,0,1,1,7,4,1,341,1,1,4,2,4,3,2,6434,4,0,0,17,3,4,80,1,9,1,3,3,2,0,2
41,0,2,1,5,3,1,1814,2,1,4,2,0,2,0,6870,3,0,0,12,3,1,80,0,11,3,1,3,2,1,2
27,0,2,1,2,4,1,54,4,0,3,1,2,1,1,2341,1,0,0,13,3,4,80,1,1,6,3,1,0,0,0
33,0,2,1,2,3,3,39,3,1,3,1,2,4,0,2496,4,0,0,11,3,4,80,0,7,3,3,1,1,0,0
21,0,2,1,5,1,3,1623,3,1,3,1,6,4,0,3117,1,0,0,18,3,3,80,0,3,2,3,2,2,2,2
56,0,2,1,23,3,1,1373,4,1,3,4,4,2,2,13402,4,0,1,12,3,1,80,1,33,0,3,19,16,15,9
40,0,2,1,2,1,3,763,4,0,2,1,6,4,0,2342,0,0,1,20,4,4,80,0,5,2,2,4,2,2,3
31,0,2,1,9,4,1,493,3,1,2,1,6,2,0,2657,0,0,1,16,3,4,80,0,3,5,3,2,2,2,2
30,0,2,2,27,5,2,747,3,1,3,2,7,4,1,5304,7,0,0,23,4,4,80,1,10,2,2,8,7,7,7
33,0,2,1,25,3,1,1545,4,1,2,2,4,2,0,4320,1,0,0,13,3,4,80,0,5,2,3,5,3,0,2
27,0,2,2,23,1,3,1864,2,0,2,2,8,3,2,3540,1,0,0,21,4,4,80,1,9,5,3,9,8,5,8
40,0,2,0,6,2,3,1550,3,1,3,4,3,4,0,16437,1,0,1,21,4,4,80,0,21,2,3,21,7,7,7
41,0,2,0,10,4,4,731,2,1,2,5,3,4,1,19141,3,0,0,15,3,2,80,3,23,2,2,21,6,12,6
58,0,0,2,2,3,3,1824,2,1,3,4,3,2,1,16291,4,0,0,22,4,4,80,1,37,0,2,16,9,14,14
37,0,2,1,25,2,3,1161,3,0,2,2,0,4,1,5731,7,0,0,13,3,3,80,2,9,2,3,6,2,1,3
40,0,2,2,4,4,2,215,3,1,2,3,7,4,2,10855,7,0,0,11,3,1,80,1,15,2,2,12,11,2,11
30,0,2,1,1,2,3,1989,4,1,3,1,2,2,2,3748,1,0,0,13,3,3,80,0,12,6,2,12,8,1,7
46,0,1,2,5,4,2,62,1,1,3,2,7,4,0,5772,4,0,1,21,4,3,80,0,14,4,3,9,6,0,8
40,0,2,2,2,2,2,1986,2,0,3,2,7,2,2,5677,3,0,0,14,3,3,80,1,15,4,3,11,8,5,10
29,0,1,1,20,1,3,1852,4,1,3,1,2,4,2,3812,1,0,0,13,3,2,80,0,11,3,4,11,8,3,10
39,0,1,1,7,2,3,444,3,1,2,5,3,4,2,19272,1,0,0,15,3,1,80,1,21,2,3,21,9,13,3
43,0,1,1,27,3,1,1126,3,0,3,3,4,1,2,10820,8,0,0,11,3,3,80,1,18,1,3,8,7,0,1
22,0,2,1,15,3,3,144,2,0,3,1,2,4,0,2871,1,0,0,15,3,3,80,0,1,5,3,0,0,0,0
46,1,2,2,9,2,3,118,3,1,2,3,7,4,0,9619,1,0,0,16,3,4,80,0,9,3,3,9,8,4,7
44,0,2,2,28,3,3,1039,4,0,4,4,7,4,2,13320,3,0,1,18,3,3,80,1,23,2,3,12,11,11,11
45,0,2,0,24,4,3,1049,2,1,3,1,1,2,0,2177,1,0,0,16,3,1,80,0,6,3,3,6,3,0,4
28,1,2,1,2,4,3,440,1,1,1,1,6,4,2,3464,5,0,1,13,3,4,80,0,5,4,2,3,2,2,2
30,0,1,1,3,3,3,680,3,0,3,1,6,3,1,2083,1,0,0,20,4,3,80,1,1,2,3,1,0,0,0
55,0,2,1,14,4,3,254,3,1,4,5,5,2,0,18722,8,0,0,11,3,4,80,0,36,3,3,24,15,2,15
34,0,2,2,1,3,2,1950,1,1,3,3,7,4,0,9888,1,0,0,21,4,1,80,0,14,3,2,14,8,2,1
34,0,2,1,2,4,3,804,3,0,2,1,6,1,0,4381,1,0,0,11,3,3,80,0,6,3,3,6,5,1,3
50,0,2,2,9,3,2,1591,3,1,3,5,3,3,2,19331,4,0,1,16,3,3,80,1,27,2,3,1,0,0,0
50,0,2,1,24,3,1,1005,4,1,3,4,4,3,2,13973,3,0,1,18,3,4,80,1,22,2,3,12,11,1,5
35,0,2,0,8,4,5,1164,3,1,3,1,1,3,0,4323,1,0,0,17,3,2,80,0,6,2,1,5,4,1,4
48,0,2,2,2,5,2,595,2,0,3,2,7,4,2,4051,2,0,0,14,3,1,80,1,14,2,3,9,7,6,7
40,0,2,1,12,3,1,1829,2,0,3,2,0,1,1,4448,2,0,0,12,3,2,80,1,15,3,3,7,4,7,7
26,0,2,1,1,2,3,1083,1,1,2,1,2,1,2,3955,1,0,0,16,3,1,80,2,6,2,3,5,3,1,3
22,1,1,1,4,1,5,593,3,1,2,1,2,3,0,3894,5,0,0,16,3,3,80,0,4,3,3,2,2,1,2
36,0,2,1,5,4,1,51,2,0,2,1,6,1,2,3419,9,0,1,14,3,4,80,1,6,3,4,1,1,0,0
32,0,2,1,9,4,1,679,1,0,3,2,6,4,2,6322,1,0,1,12,3,4,80,1,6,2,2,6,4,0,5
40,0,2,1,1,3,1,1822,3,0,3,2,0,4,1,6513,4,0,0,17,3,4,80,1,12,3,3,5,3,0,3
29,0,2,1,29,1,1,1859,4,1,1,2,0,3,1,6384,8,0,0,17,3,4,80,2,11,3,3,7,0,1,6
54,0,2,1,1,3,3,1422,4,0,3,4,5,4,0,17328,6,0,0,19,3,4,80,0,29,3,2,20,7,12,7
25,0,2,1,2,1,3,854,1,1,4,1,6,1,0,3424,7,0,0,13,3,3,80,0,6,3,2,4,3,0,1
37,0,2,1,10,4,1,518,3,1,3,2,4,2,0,4197,2,0,1,12,3,4,80,0,18,2,2,1,0,0,1
30,0,2,1,2,3,1,548,3,0,1,2,4,4,0,6091,2,0,0,20,4,3,80,0,11,2,3,5,4,0,2
35,0,2,2,3,4,1,984,4,1,3,3,7,4,1,7823,6,0,0,13,3,2,80,1,12,2,3,10,9,0,8
23,1,2,2,7,3,1,1702,3,1,3,1,8,4,1,2275,1,0,1,21,4,2,80,1,3,2,3,3,2,0,2
59,0,2,2,1,2,5,1048,2,1,3,3,3,4,2,11904,3,0,1,14,3,3,80,1,14,1,1,6,4,0,4
27,0,2,1,7,3,3,764,4,0,2,2,0,1,0,6811,8,0,0,19,3,1,80,0,9,2,1,7,6,0,7
37,0,2,2,10,4,1,1105,4,0,2,2,7,4,1,6694,2,0,1,14,3,3,80,3,8,5,3,1,0,0,0
29,1,2,2,23,1,1,1165,4,0,2,3,7,1,2,7336,1,0,0,13,3,1,80,1,11,3,1,11,8,3,10
29,0,1,2,2,2,1,388,2,1,3,2,7,4,0,4554,1,0,0,18,3,1,80,0,10,3,2,10,7,0,9
42,0,2,1,17,2,1,347,4,0,4,2,6,1,0,6545,3,0,1,13,3,3,80,0,10,1,3,3,2,0,2
24,1,2,2,3,2,1,720,1,0,3,2,7,3,0,4577,9,0,0,14,3,1,80,0,4,3,3,2,2,2,0
41,0,2,1,6,3,3,957,4,1,3,1,2,1,0,4721,2,0,1,13,3,3,80,0,20,3,3,18,13,2,17
50,0,2,1,1,2,3,997,4,1,3,4,5,4,1,17399,9,0,0,22,4,3,80,1,32,1,2,5,4,1,3
41,0,2,2,8,3,2,1909,3,0,3,2,7,2,2,4393,5,0,0,21,4,3,80,1,14,3,3,5,4,1,4
42,1,1,1,19,3,3,752,3,1,4,1,6,3,1,2759,6,0,1,12,3,4,80,0,7,2,3,2,2,2,2
23,1,1,2,9,3,2,2023,4,1,3,1,8,1,2,1790,1,0,0,19,3,1,80,1,1,3,2,1,0,1,0
50,0,2,2,8,4,2,738,4,1,3,1,8,2,2,3875,7,0,0,15,3,4,80,1,4,2,3,2,2,2,2
28,0,2,1,19,4,3,1216,4,1,2,1,2,1,2,3196,1,0,0,12,3,3,80,3,6,2,3,6,5,3,3
22,0,2,1,6,1,3,675,1,1,3,1,6,3,2,2773,0,0,0,20,4,4,80,0,3,3,3,2,2,2,2
41,0,2,1,6,3,3,466,4,1,2,2,4,2,0,6032,6,0,1,15,3,4,80,0,8,3,3,5,4,1,2
34,0,1,1,3,1,1,1103,1,1,3,2,0,4,0,7756,0,0,0,17,3,3,80,0,7,1,2,6,2,0,4
36,0,2,2,1,4,1,1585,2,0,3,2,7,3,0,6815,6,0,0,13,3,1,80,0,15,5,3,1,0,0,0
58,1,2,1,7,4,3,1360,3,0,2,3,4,1,2,10008,7,0,1,14,3,4,80,0,31,0,2,10,9,5,9
32,0,2,1,10,3,3,1516,3,1,3,3,3,4,0,11244,2,0,0,25,4,2,80,0,10,5,4,5,2,0,0
40,0,2,1,2,1,3,1375,2,0,4,2,0,3,1,6377,5,0,0,20,4,2,80,3,15,0,3,12,11,11,8
45,0,2,1,5,5,3,1611,3,0,1,2,2,1,0,5769,1,0,1,14,3,1,80,0,10,3,3,10,7,1,4
28,1,2,1,2,4,3,828,3,1,3,1,6,3,0,4382,6,0,0,17,3,4,80,0,5,3,2,2,2,2,1
29,0,2,2,5,3,3,1669,1,1,2,2,7,2,1,4187,1,0,1,13,3,2,80,1,10,3,2,10,0,0,9
31,1,1,1,29,2,3,355,3,1,2,1,2,2,0,3479,0,0,0,11,3,2,80,0,6,2,4,5,4,1,4
19,1,2,0,2,2,5,566,1,1,2,1,1,4,0,2564,1,0,0,12,3,3,80,0,1,3,4,1,0,0,0
45,0,2,1,7,3,1,86,2,1,3,3,6,1,1,9724,2,0,0,17,3,3,80,1,25,2,3,1,0,0,0
36,0,2,1,12,4,1,1614,3,0,3,2,4,3,2,4663,9,0,1,12,3,2,80,2,7,2,3,3,2,1,1
36,0,2,1,6,3,1,373,4,1,3,1,2,4,2,3210,0,0,0,11,3,3,80,1,16,4,3,15,13,10,11
36,0,1,1,18,1,3,286,2,0,3,1,2,4,0,2153,1,0,0,13,3,1,80,0,8,2,3,8,1,1,7
40,0,1,1,26,3,3,202,2,0,3,2,6,2,1,5605,1,0,0,11,3,1,80,1,20,2,3,20,7,2,13
51,0,2,1,3,3,3,258,4,0,3,4,0,2,0,13734,3,0,0,18,3,3,80,0,21,6,3,7,7,1,0
33,0,1,1,1,2,1,73,1,0,3,3,5,4,0,13458,1,0,1,12,3,3,80,0,15,1,3,15,14,8,12
33,1,2,2,9,4,2,1157,1,0,3,2,7,1,0,8224,0,0,1,17,3,1,80,0,6,3,3,5,2,0,3
35,1,2,1,2,3,1,1569,1,0,3,1,2,1,1,2074,1,0,1,12,3,4,80,1,1,2,3,1,0,0,0
30,0,1,1,23,3,1,159,1,1,1,1,6,3,1,2613,1,0,0,25,4,3,80,3,10,2,2,10,7,0,9
54,0,2,1,22,5,3,1665,2,0,3,4,3,3,2,17426,3,0,0,25,4,3,80,1,36,6,3,10,8,4,7
36,0,1,1,23,2,3,2061,3,1,4,2,2,4,2,2571,4,0,0,17,3,3,80,1,17,3,3,5,2,0,3
24,0,2,1,23,3,3,639,2,1,4,1,6,4,2,2725,1,0,1,11,3,2,80,2,6,3,3,6,5,1,4
37,0,0,1,2,2,1,139,3,1,2,2,0,4,1,5163,5,0,0,14,3,4,80,1,17,2,4,1,0,0,0
40,0,1,1,16,4,3,832,1,1,2,2,2,3,0,5094,6,0,0,14,3,4,80,0,10,6,3,1,0,0,0
42,0,0,1,23,2,1,1976,4,1,2,2,6,3,0,4332,1,0,0,12,3,4,80,0,20,2,3,20,9,3,7
30,0,2,1,24,1,1,11,4,1,3,1,2,3,1,2693,1,0,0,22,4,2,80,1,1,2,3,1,0,0,0
30,0,1,1,2,4,5,1745,4,0,2,1,6,1,0,4968,0,0,0,16,3,4,80,0,10,2,3,9,7,0,7
55,0,2,1,20,2,5,389,2,1,3,2,2,4,2,5415,3,0,1,19,3,4,80,1,12,4,3,10,7,0,8
59,0,2,0,6,2,3,321,2,1,3,1,1,3,2,2267,8,0,0,17,3,4,80,0,7,2,2,2,2,2,2
42,0,1,1,28,4,5,551,4,0,2,2,0,4,2,4523,0,0,0,11,3,4,80,3,7,4,4,6,5,0,4
32,0,2,2,10,3,2,722,4,1,3,2,7,4,0,5396,1,0,0,12,3,4,80,0,10,2,2,10,7,0,8
39,0,1,1,4,3,3,1633,1,0,3,2,4,3,0,5042,0,0,0,13,3,4,80,0,10,2,1,9,2,3,8
40,0,2,1,2,2,3,352,1,1,3,5,5,3,1,19436,0,0,0,19,3,4,80,1,22,5,3,21,7,3,9
40,0,1,1,1,4,1,119,3,1,2,4,0,2,2,13503,1,0,0,22,4,4,80,1,22,3,2,22,3,11,11
32,0,0,1,1,3,1,882,4,1,3,1,2,4,1,2314,0,0,0,12,3,2,80,1,4,2,3,3,0,0,2
46,0,2,1,13,4,1,1727,3,1,3,2,0,2,0,5562,6,0,0,14,3,4,80,0,19,3,3,10,7,0,9
35,0,1,1,2,3,3,269,2,0,3,2,2,2,0,4425,5,0,0,11,3,4,80,0,10,5,3,6,2,1,2
35,1,1,2,12,4,0,1667,4,1,3,2,7,4,0,4581,3,0,1,24,4,1,80,0,13,2,4,11,9,6,7
33,0,2,1,1,4,0,939,3,1,2,1,6,1,0,2799,3,0,1,11,3,2,80,0,6,1,3,3,2,0,2
54,0,2,1,3,3,1,1250,4,1,3,4,5,4,2,17779,3,0,0,14,3,1,80,0,36,2,3,10,9,0,9
29,0,1,1,1,4,1,710,2,1,1,1,6,4,1,2720,1,0,0,18,3,4,80,1,10,5,3,10,7,2,8
40,0,2,1,19,2,3,281,3,1,3,2,2,4,2,2741,8,0,1,15,3,3,80,1,15,2,4,7,2,3,7
33,0,1,1,5,4,1,428,4,0,3,3,3,2,2,11878,6,0,0,11,3,2,80,2,12,2,3,10,6,8,8
41,0,1,1,10,3,1,199,4,1,2,4,3,1,1,17181,4,0,0,13,3,2,80,1,21,2,2,7,6,7,7
44,0,1,0,1,5,4,1642,1,1,3,2,1,4,2,5743,4,0,1,11,3,3,80,0,14,3,3,10,7,0,2
60,0,2,1,7,3,1,549,1,0,3,5,3,1,2,19566,5,0,0,11,3,4,80,0,33,5,1,29,8,11,10
43,0,1,1,10,4,1,430,3,0,3,1,2,4,0,2455,0,0,0,19,3,1,80,0,9,5,3,8,7,1,7
32,0,1,1,2,2,1,1235,4,0,3,2,6,3,0,4998,4,0,1,14,3,4,80,0,10,2,3,8,7,0,7
43,0,2,1,27,3,5,1599,4,1,4,1,2,2,1,4876,5,0,0,12,3,3,80,1,8,0,3,6,4,0,2
28,1,2,2,13,2,2,1933,4,0,3,2,7,3,0,9854,3,0,1,11,3,4,80,0,6,0,3,2,0,2,2
27,0,2,1,2,4,1,1027,1,0,3,2,4,4,2,4227,0,0,0,18,3,2,80,1,4,2,3,3,2,2,2
34,0,2,2,2,3,0,786,4,1,3,2,7,4,0,6274,1,0,0,22,4,3,80,0,6,5,3,6,5,1,4
49,1,2,2,11,3,2,840,3,0,3,3,7,4,2,7654,1,0,0,18,3,1,80,2,9,3,4,9,8,7,7
50,0,2,1,7,2,3,80,2,0,2,5,5,3,1,18740,5,0,1,12,3,4,80,1,29,2,2,27,3,13,8
35,0,2,1,23,4,3,1826,2,1,1,1,2,3,2,2705,0,0,0,16,3,2,80,1,6,2,4,5,4,0,3
49,0,2,1,18,4,1,638,4,1,2,5,5,3,1,19502,1,0,1,17,3,3,80,1,31,5,3,31,9,0,9
31,0,2,2,6,4,3,653,1,1,4,2,7,4,1,5460,4,0,0,22,4,4,80,2,13,4,4,7,7,5,7
40,0,2,1,2,2,1,1802,3,0,3,1,2,1,2,3377,4,0,0,17,3,4,80,1,7,5,2,4,3,0,2
24,0,2,1,18,1,1,150,2,1,3,1,2,3,2,2774,0,0,0,12,3,3,80,1,6,2,3,5,3,1,2
32,0,2,1,2,3,5,2038,4,1,3,1,6,1,0,2439,1,0,0,14,3,4,80,0,4,4,3,4,2,1,2
33,0,2,2,8,4,1,1560,1,1,3,2,7,1,2,6392,2,0,0,13,3,4,80,1,8,6,1,2,2,2,2
60,0,2,2,7,4,2,1233,2,1,4,2,7,4,1,5220,0,0,1,18,3,2,80,1,12,3,3,11,7,1,9
37,0,0,1,25,5,3,529,2,0,3,2,6,3,2,4449,3,0,1,15,3,1,80,2,15,2,3,13,11,10,7
42,0,2,1,2,4,1,659,3,0,3,2,0,4,2,4089,1,0,0,13,3,2,80,2,10,4,3,10,2,2,2
27,0,2,1,2,1,3,7,1,1,3,1,2,2,2,3468,9,0,0,12,3,4,80,1,6,3,3,2,2,2,2
38,0,2,2,16,3,1,1583,2,0,3,2,7,2,0,4198,2,0,0,12,3,2,80,0,8,5,4,3,2,1,2
59,0,2,1,3,3,1,309,3,1,2,1,6,4,2,2177,3,0,0,17,3,1,80,1,7,6,3,1,0,0,0
40,0,2,2,7,4,3,1740,2,1,3,5,3,2,0,19833,1,0,0,14,3,2,80,0,21,3,2,21,8,12,8
50,0,0,2,1,3,1,1040,4,0,3,2,7,3,2,6347,0,0,0,12,3,1,80,1,19,3,3,18,7,0,13
35,0,2,2,18,3,3,975,3,0,3,2,7,3,2,4601,1,0,0,16,3,2,80,0,5,3,3,5,2,1,0
47,1,1,2,27,2,1,785,2,0,4,2,7,3,0,6397,4,0,1,12,3,4,80,0,8,2,3,5,4,1,3
31,1,1,1,3,3,1,1537,4,0,3,1,6,3,0,4084,1,0,0,12,3,1,80,0,7,2,1,7,2,7,7
29,0,2,1,27,3,3,793,2,0,3,2,0,3,2,4335,4,0,0,12,3,1,80,1,11,3,2,8,7,1,1
32,0,2,1,5,4,0,1607,2,0,4,1,6,4,2,3312,3,0,0,17,3,4,80,2,6,3,3,3,2,0,2
60,0,2,2,16,4,2,732,1,1,3,2,7,1,0,5405,8,0,0,14,3,4,80,0,10,1,3,2,2,2,2
28,1,0,1,24,2,5,1082,2,1,2,3,0,1,0,8722,1,0,0,12,3,1,80,0,10,2,2,10,7,1,9
56,0,2,2,11,5,2,1935,4,0,2,2,7,1,2,5380,4,0,0,16,3,3,80,1,6,3,3,0,0,0,0
45,0,1,1,7,3,1,425,1,1,3,3,2,1,1,5210,1,0,0,18,3,1,80,1,24,2,3,24,9,9,11
26,1,2,1,25,3,1,55,1,1,1,1,2,3,0,2293,1,0,0,12,3,3,80,0,1,2,2,1,0,0,1
41,0,2,1,5,5,3,1448,2,1,4,1,6,3,2,2127,2,0,1,12,3,1,80,0,7,5,2,4,2,0,3
29,0,2,1,28,4,3,2054,4,0,2,1,6,1,0,3785,1,0,0,14,3,2,80,0,5,3,1,5,4,0,4
34,0,2,1,19,3,1,1701,2,0,2,1,6,4,2,2929,1,0,0,12,3,2,80,0,10,3,3,10,9,8,7
46,0,2,2,1,2,2,244,2,0,3,3,7,1,1,10453,1,0,0,25,4,3,80,3,24,2,3,24,13,15,7
40,0,2,1,2,3,3,1474,3,1,3,1,6,3,1,2345,2,0,0,14,3,3,80,1,8,3,4,3,1,1,2
33,0,1,2,7,3,3,1477,4,1,3,2,7,1,2,4373,0,0,0,14,3,1,80,2,5,2,3,4,3,0,3
23,0,2,1,26,1,1,465,3,1,3,1,6,4,1,2904,1,0,0,12,3,3,80,2,4,2,2,4,2,0,2
33,0,2,1,21,3,3,1698,2,1,4,1,2,2,2,2028,1,0,0,18,3,4,80,3,14,6,3,14,11,2,13
34,0,1,1,1,3,3,1184,4,1,2,2,0,1,0,5343,0,0,0,20,4,3,80,0,14,3,3,13,9,4,9
40,0,1,1,9,4,3,964,4,1,3,1,6,2,1,3617,8,0,1,14,3,4,80,1,3,2,3,1,1,0,0
25,1,2,1,3,3,3,538,1,1,3,1,2,1,2,4031,5,0,0,13,3,3,80,1,6,5,3,2,2,0,2
36,0,2,2,17,2,2,1908,3,1,2,2,7,2,2,5507,2,0,0,16,3,3,80,2,12,1,1,4,2,1,3
25,0,2,1,7,1,3,143,4,1,2,1,6,4,2,2889,1,0,0,11,3,3,80,2,2,2,3,2,2,2,1
49,1,1,1,28,2,1,1420,1,1,2,2,2,1,0,4284,3,0,0,20,4,1,80,0,20,2,3,4,3,1,3
36,0,2,1,7,3,1,1659,1,1,3,1,2,2,0,2013,2,0,0,11,3,3,80,0,15,4,3,4,3,1,3
38,0,2,2,14,3,1,1582,3,1,3,2,7,2,2,9924,0,0,0,11,3,4,80,1,10,3,3,9,8,7,7
26,1,0,2,29,2,3,1037,2,1,1,2,7,1,0,4969,8,0,0,18,3,4,80,0,7,6,3,2,2,2,2
37,0,2,1,19,3,1,1631,3,1,3,2,4,3,2,5768,3,0,0,17,3,1,80,3,9,2,2,4,3,0,2
42,0,1,1,9,2,3,1480,1,0,3,1,2,4,0,3673,1,0,0,13,3,3,80,0,12,3,3,12,9,5,8
37,0,2,1,10,1,1,802,4,0,3,1,6,1,1,2782,0,0,1,13,3,2,80,2,6,3,2,5,3,4,3
