Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_0,Department_1,Department_2,EducationField_0,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,JobRole_0,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8
31,0,2,24,3,1252,3,0,2,2,1,0,6812,1,0,19,3,2,0,10,2,3,10,9,1,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
36,0,1,18,4,407,3,1,4,1,4,2,3688,4,0,18,3,4,2,4,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,2,29,4,1225,4,1,3,2,4,0,4541,1,0,25,4,2,0,20,3,3,20,11,13,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0,2,29,3,1465,2,1,3,3,4,2,9380,4,1,18,3,4,2,10,4,4,3,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
46,0,2,18,3,550,3,0,3,2,3,1,4810,2,0,14,3,3,1,19,5,2,10,7,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31,0,1,5,3,399,4,0,3,1,2,1,2789,1,0,11,3,3,1,2,5,2,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,0,2,5,3,434,3,0,3,1,2,0,2478,1,1,12,3,2,0,4,2,2,4,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,2,10,3,634,3,0,3,2,3,2,9824,3,0,19,3,3,1,18,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
38,0,2,2,2,1638,4,0,2,3,3,2,7756,3,1,19,3,4,1,10,6,4,5,4,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31,0,2,5,3,1749,1,1,3,2,3,2,8346,1,0,19,3,3,1,6,3,3,5,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,0,1,1,4,998,3,0,4,2,2,2,5488,1,1,13,3,1,1,6,2,3,6,5,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,1,1,1,2,1792,3,1,3,1,2,1,2342,1,1,12,3,3,3,6,2,2,5,3,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33,1,2,16,3,1758,1,0,3,3,1,0,8564,2,1,20,4,3,0,11,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35,0,2,16,3,1529,4,0,2,3,2,0,8606,1,0,19,3,4,0,11,3,1,11,8,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,1,2,19,2,952,3,1,2,1,2,2,2413,1,1,18,3,3,3,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,0,2,2,3,1671,4,1,3,2,2,1,5470,0,0,13,3,3,2,10,4,2,9,5,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,0,0,16,3,1947,3,1,3,1,3,0,2144,1,0,14,3,3,0,5,3,2,5,3,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,0,2,6,5,231,3,1,3,1,3,0,3038,3,0,20,4,1,0,8,2,3,5,4,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42,0,2,9,2,1595,4,1,2,5,4,0,19613,8,0,22,4,4,0,24,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,1,2,15,3,1052,1,1,3,2,3,1,4834,7,0,14,3,2,1,9,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,1,1,3,902,4,0,3,2,4,2,5562,4,0,13,3,2,1,12,2,2,5,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,0,2,10,3,1239,2,0,2,2,2,1,6852,7,0,12,3,2,1,7,2,4,5,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,0,2,10,4,1880,2,0,2,2,3,2,5673,1,1,13,3,1,1,10,4,3,10,9,1,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,0,1,24,3,632,4,1,3,1,4,2,2400,0,0,13,3,3,2,3,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
56,0,0,1,4,2026,3,1,3,2,3,1,6306,1,0,21,4,1,1,13,2,2,13,12,1,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37,0,1,21,2,900,3,0,3,1,4,2,2973,5,0,15,3,2,1,10,3,3,5,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41,1,2,1,2,1,2,0,3,2,4,0,5993,8,1,11,3,1,0,8,0,1,6,4,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59,0,2,2,3,1032,3,0,2,4,4,0,13726,3,1,13,3,1,0,30,4,3,5,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,0,1,7,4,1833,1,0,3,3,1,2,9637,2,0,14,3,4,2,9,3,3,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,1,2,27,3,1797,3,1,3,2,4,0,5813,1,1,18,3,4,0,10,2,3,10,7,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26,0,2,3,4,1177,1,1,4,1,4,2,4420,1,0,22,4,2,1,8,2,3,8,7,0,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34,0,1,10,4,277,4,1,3,1,3,1,3815,1,1,17,3,4,1,5,4,4,5,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,0,2,9,2,1193,3,1,3,1,1,0,2552,1,0,25,4,3,0,1,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0,2,5,3,228,2,0,3,3,4,2,9419,2,0,12,3,3,1,12,2,3,10,9,7,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,0,16,2,1340,3,1,3,1,3,1,3544,9,0,16,3,2,1,6,0,3,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0,2,7,4,102,1,1,3,3,3,0,13664,4,0,13,3,1,0,16,3,4,5,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42,0,1,29,2,547,1,0,3,2,3,1,4556,2,0,11,3,2,1,19,3,3,5,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,1,2,1,4,1522,1,1,2,1,1,0,2362,6,0,13,3,3,0,11,2,1,9,7,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
47,0,2,4,2,1003,4,0,3,2,4,0,4163,1,1,17,3,3,0,9,0,3,9,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
45,0,2,4,2,240,3,0,3,2,1,1,5006,4,1,11,3,1,1,9,3,4,5,4,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33,1,2,1,4,780,4,1,3,1,4,0,2686,1,1,13,3,3,0,10,2,2,10,9,7,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0,2,26,3,1387,3,1,2,2,1,2,4724,1,0,11,3,3,1,5,0,3,5,3,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38,0,2,1,1,662,3,0,3,1,1,0,2619,3,0,17,3,4,0,8,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,0,0,29,4,2019,1,1,3,1,4,1,3482,2,0,15,3,2,2,16,3,2,9,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,0,2,5,2,304,4,1,3,2,2,0,5914,8,0,16,3,4,0,16,3,4,13,11,3,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,2,20,4,1092,1,1,3,3,4,2,10322,4,0,20,4,4,1,14,6,3,11,10,11,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
55,1,2,2,1,842,3,1,3,2,4,0,5160,4,0,16,3,3,0,12,3,2,9,7,7,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32,0,2,6,4,125,2,1,3,2,3,0,5010,1,0,16,3,1,0,12,0,3,11,8,5,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,0,2,1,3,1506,1,1,2,1,3,1,1563,1,0,14,3,4,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,1,2,22,4,1389,4,1,3,2,3,2,6179,1,1,15,3,4,2,10,3,2,10,2,6,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37,1,2,10,4,1809,4,1,3,2,1,0,4213,1,0,15,3,2,0,10,4,1,10,3,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55,0,2,2,3,505,3,0,3,4,4,0,16659,2,1,13,3,3,0,30,2,3,5,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29,0,2,9,3,1558,3,1,4,1,3,2,2451,6,0,18,3,1,2,5,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46,0,2,2,4,1789,3,1,3,5,4,1,19328,7,1,17,3,3,1,24,3,3,2,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35,0,2,7,2,1601,3,1,2,1,4,2,2690,1,0,18,3,4,1,1,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,2,26,5,1578,3,1,2,5,4,2,19586,1,0,21,4,3,1,36,3,3,36,6,2,13,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42,0,2,1,1,387,2,1,3,2,3,2,4907,1,0,25,4,3,0,20,3,3,20,16,11,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,2,7,3,416,2,1,4,2,4,2,6929,4,0,11,3,2,1,10,3,2,8,7,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
56,0,2,9,3,762,3,1,3,4,4,2,11103,7,0,11,3,3,0,30,1,2,10,7,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
29,1,2,1,2,816,2,0,2,1,1,2,2319,1,1,11,3,4,1,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,1,2,9,3,1876,2,1,3,1,4,0,1081,1,0,13,3,3,0,1,3,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36,0,2,10,4,1312,4,0,3,3,3,2,7094,3,0,12,3,1,0,10,0,3,7,7,1,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
24,1,2,17,2,1219,4,0,3,1,2,2,2210,1,0,13,3,1,1,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,2,7,4,1428,4,0,3,2,1,1,4779,7,0,14,3,2,2,8,3,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,0,2,8,1,1544,3,0,1,2,1,2,9715,3,0,13,3,3,1,9,3,3,7,7,0,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,0,2,2,3,1346,3,1,3,2,4,0,4661,1,0,13,3,3,0,9,4,3,9,8,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0,1,8,1,602,3,0,3,1,3,2,3755,1,0,11,3,1,1,8,3,3,8,3,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,2,12,3,58,2,0,3,5,3,2,19545,1,0,12,3,4,0,23,0,3,22,15,15,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
37,0,2,6,4,378,3,1,3,2,4,2,6502,4,0,14,3,2,1,7,5,4,5,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
45,0,2,2,2,1635,4,0,2,2,4,1,5770,1,0,19,3,1,2,10,3,3,10,7,3,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,1,2,9,4,27,3,1,2,1,1,0,3407,7,0,23,4,2,0,10,4,3,5,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,1,2,24,4,1968,1,1,3,3,1,0,10448,6,1,13,3,2,0,15,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,2,2,4,2051,3,0,3,1,3,2,2001,2,0,14,3,2,3,20,2,3,5,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33,0,2,10,5,1268,4,1,4,3,3,1,8380,0,1,14,3,4,2,10,3,3,9,8,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
44,0,2,1,3,2020,2,1,3,1,4,0,2436,6,1,12,3,3,0,6,2,3,4,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50,0,2,28,1,716,4,1,4,1,3,2,3221,1,1,11,3,3,3,20,3,3,20,8,3,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29,0,2,17,3,1419,2,1,2,3,1,0,7988,1,0,13,3,1,0,10,3,2,10,9,0,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,1,2,16,3,819,1,0,3,2,1,0,5324,5,0,15,3,3,0,6,3,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
46,1,2,10,3,1869,3,0,3,3,2,2,7314,5,0,21,4,3,3,14,2,3,8,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35,0,0,11,2,70,3,1,2,3,1,2,9884,2,1,13,3,3,1,10,3,3,4,0,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
47,0,2,14,3,1503,3,0,3,2,3,2,4591,3,1,17,3,3,1,11,4,2,5,4,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41,0,2,12,4,1158,2,1,3,1,4,2,4766,3,1,11,3,1,1,6,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,2,1,3,96,2,1,3,2,2,2,6220,1,0,17,3,2,2,10,3,3,10,4,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,2,4,2,1687,4,0,3,1,3,2,3306,7,0,19,3,4,1,7,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
36,1,2,3,1,967,3,1,2,3,4,2,10325,1,1,11,3,1,1,16,6,3,16,7,3,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
46,0,2,5,2,103,2,1,3,2,2,1,5021,8,1,22,4,4,1,16,2,3,4,2,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20,0,2,1,3,657,4,0,2,1,2,0,2836,1,0,13,3,4,0,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48,0,2,2,1,712,2,1,4,2,2,2,8120,3,0,12,3,4,0,12,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43,0,2,25,3,1076,3,1,2,3,4,1,10798,5,0,13,3,3,1,18,5,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,0,2,10,3,486,3,0,3,1,1,2,3452,6,0,20,4,2,1,17,3,3,5,4,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
49,0,2,22,4,1655,1,0,3,4,2,2,16413,3,0,16,3,2,2,27,2,3,4,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,1,1,24,3,392,4,1,3,1,3,1,3161,3,1,22,4,4,1,19,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,2,1,4,664,4,0,2,4,1,2,15402,7,0,11,3,1,1,21,3,1,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20,1,2,11,3,1016,4,0,2,1,1,0,2600,1,1,15,3,1,0,1,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,0,0,1,2,1858,3,1,3,1,4,1,2706,1,0,15,3,2,1,3,2,3,3,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
56,0,2,8,3,241,3,0,3,1,1,1,4257,4,1,18,3,3,1,19,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0,2,11,1,1434,2,1,3,1,1,2,2099,0,0,14,3,2,0,6,3,4,5,0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,2,3,4,966,3,0,3,2,1,2,6725,1,0,12,3,3,1,8,2,4,8,7,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,0,2,2,3,94,3,1,3,1,2,2,2703,0,0,23,4,4,1,6,3,3,5,4,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0,2,26,4,1973,3,1,4,5,2,2,19636,4,1,18,3,1,1,35,0,3,10,9,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40,0,2,15,3,1628,1,0,2,3,3,2,10435,1,0,13,3,4,2,18,2,3,18,15,14,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32,0,0,5,4,1764,2,1,3,1,2,0,2718,2,0,14,3,2,0,12,3,3,7,7,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,0,2,15,2,1356,3,0,3,2,1,0,6125,1,0,12,3,4,0,10,6,4,10,8,9,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52,0,2,1,4,259,3,1,2,5,3,2,19999,0,0,14,3,1,1,34,5,3,33,18,11,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,0,0,9,3,812,3,1,2,1,2,1,2694,1,0,11,3,3,3,1,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,2,11,4,2045,2,0,2,2,4,2,6652,4,0,13,3,1,1,8,2,2,6,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
46,0,2,10,3,580,3,0,2,3,4,2,9071,2,1,19,3,3,1,15,3,3,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
57,0,2,24,2,223,3,1,4,3,4,1,9439,3,1,16,3,2,1,12,2,1,5,3,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
47,1,0,29,4,376,1,1,3,3,2,2,11849,1,1,12,3,4,1,10,2,2,10,7,9,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31,0,2,2,4,426,3,1,3,1,4,1,2695,0,1,18,3,2,1,3,2,1,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41,0,2,2,5,625,2,0,3,4,1,2,16595,7,0,16,3,2,1,22,2,3,18,16,11,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
55,0,2,1,2,106,1,1,3,3,4,2,10239,3,0,14,3,4,1,24,4,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
45,1,1,26,4,684,1,0,3,2,1,2,4286,2,0,14,3,4,2,5,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23,0,2,2,1,113,3,1,3,1,1,1,2322,3,0,13,3,3,1,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,0,0,18,4,275,4,1,3,2,4,1,6804,1,1,15,3,1,2,7,0,3,7,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,0,2,8,3,1860,4,1,3,1,3,0,3968,4,0,13,3,4,0,8,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,2,16,3,586,4,1,3,3,3,2,7632,4,1,12,3,3,0,10,2,3,8,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37,0,1,11,3,306,2,1,3,3,4,1,12185,1,1,14,3,3,3,10,1,3,10,8,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,0,2,8,3,1304,3,1,4,2,4,2,6209,1,0,15,3,3,2,10,4,4,10,7,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,1,1,9,4,1807,4,1,3,2,1,2,5346,4,0,17,3,3,1,11,3,2,7,1,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,1,3,4,337,2,1,3,3,3,1,13675,9,0,12,3,1,1,9,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21,0,2,15,2,30,3,1,3,1,4,0,1232,1,0,14,3,4,0,0,6,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,2,7,3,438,4,1,3,2,4,1,7547,4,0,12,3,4,3,13,3,3,7,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,0,1,15,3,1485,2,1,3,4,1,1,17007,7,0,14,3,4,2,16,3,2,14,8,6,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42,0,2,18,4,1998,4,1,3,2,1,1,5410,6,1,17,3,3,1,9,3,2,4,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,2,9,3,893,2,1,2,1,2,2,2899,0,0,19,3,4,1,3,3,3,2,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,0,2,3,1,1124,1,1,3,4,3,2,17465,3,0,12,3,4,1,23,3,3,12,9,4,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32,0,2,2,3,471,3,0,3,1,2,2,2370,1,0,13,3,3,1,8,4,3,8,0,0,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
32,0,2,5,2,1555,4,0,2,2,2,2,5878,3,0,12,3,1,1,12,2,3,7,1,2,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,0,2,26,4,851,1,0,3,4,3,2,16307,2,0,14,3,3,1,29,2,2,20,6,4,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
56,0,2,1,2,1441,1,0,3,1,1,2,2066,2,0,22,4,4,1,5,3,4,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
54,0,2,19,4,698,3,1,3,3,2,2,10725,2,0,15,3,3,1,16,1,4,9,7,7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
51,1,1,8,4,179,1,1,1,3,4,0,10650,2,0,15,3,4,0,18,2,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,0,2,10,3,1790,4,1,3,3,1,2,8321,7,1,13,3,4,1,15,1,3,12,8,5,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,0,2,8,4,458,2,0,3,2,2,2,6214,1,0,18,3,1,1,8,3,3,8,7,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42,0,2,2,2,1109,4,1,3,4,1,2,17665,0,0,17,3,4,1,23,3,3,22,6,13,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,0,2,5,4,1673,1,0,3,2,4,2,5476,1,0,11,3,1,2,10,2,3,10,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
44,0,0,5,3,1471,3,1,2,1,3,0,3162,3,0,14,3,4,0,7,5,3,5,2,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,1,7,3,1507,3,1,3,2,1,0,4898,0,0,14,3,4,0,5,5,3,4,2,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34,1,1,6,2,555,4,0,1,1,3,1,2351,0,0,16,3,4,1,3,3,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,0,2,1,2,497,4,1,3,1,2,1,3816,1,0,11,3,2,1,5,2,3,5,2,0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
36,0,2,3,3,2024,1,0,2,3,4,2,7644,0,0,19,3,3,2,10,2,3,9,7,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41,1,1,4,3,488,1,1,3,2,2,0,9355,1,0,18,3,3,0,8,5,3,8,7,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,0,2,16,4,1001,3,0,3,1,2,2,2811,9,0,14,3,2,1,4,2,3,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,0,2,23,3,495,4,1,3,1,4,0,2201,9,0,16,3,4,0,6,4,3,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0,2,6,1,1291,3,1,3,1,3,2,3506,0,1,14,3,4,0,4,3,3,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22,1,2,3,1,926,2,0,3,2,3,2,4171,0,1,19,3,1,1,4,3,4,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
58,0,2,5,3,940,3,0,2,3,2,1,10552,2,1,13,3,4,1,24,3,3,6,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33,0,2,8,5,1515,4,1,3,2,3,0,6388,2,1,17,3,1,0,14,6,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22,1,1,3,4,1203,3,1,2,1,4,2,2853,0,1,11,3,2,1,1,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0,2,9,3,260,4,0,3,1,2,0,2279,1,0,16,3,4,0,7,2,2,7,7,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51,0,2,9,4,116,4,1,3,1,4,2,2075,3,0,23,4,2,2,10,4,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
